Player name,Rating,Won,Draw,Lost,Last Online,Joined
rinpei12,1315,1284,141,1164,16-01-2023,20-09-2021
NyeinChanAung1,1315,144,11,123,04-12-2022,15-08-2021
Rhamharts,1315,624,36,583,16-01-2023,19-03-2021
suguru82,1314,891,81,875,16-01-2023,24-10-2020
ChessTimeTies,1314,62,2,39,16-01-2023,20-09-2020
ttomoya,1314,90,11,62,16-01-2023,20-07-2020
MagnusCallsen,1314,76,5,73,16-01-2023,14-05-2020
kojirou,1314,518,63,471,16-01-2023,08-04-2020
pouyakhaje,1314,38,3,38,08-10-2022,25-01-2017
badrakhtugs,1314,723,76,684,16-01-2023,16-05-2016
GM-XuNuS,1314,7,2,19,16-01-2023,16-01-2023
Duahauuopda,1314,53,1,47,25-11-2022,01-03-2022
sofiyaas,1314,157,8,135,16-01-2023,21-02-2022
taiga1997,1314,284,66,267,16-01-2023,17-01-2021
oHyouka,1313,167,13,82,16-01-2023,17-11-2020
KingOfNo2,1313,191,10,172,16-01-2023,03-09-2020
amegumo,1313,190,8,163,16-01-2023,21-08-2020
nar754,1313,36,3,34,23-09-2021,06-12-2019
maswid,1313,121,5,111,16-01-2023,15-10-2018
mb23,1313,14,1,12,05-12-2022,29-07-2009
Soccershogi,1313,150,14,107,16-01-2023,01-07-2022
WhiteWalker888,1313,547,47,489,01-10-2022,20-04-2022
RwbyGirlx35,1313,17,2,12,23-05-2022,23-02-2022
uerio1988,1313,287,15,223,16-01-2023,20-11-2021
kawasakika,1313,411,31,357,16-01-2023,17-09-2021
Flash4280,1313,404,34,388,16-01-2023,26-08-2021
3errrr,1313,237,20,224,15-12-2022,28-01-2021
os11111,1312,78,3,48,16-01-2023,10-10-2020
Akifstar,1312,4,3,20,07-02-2021,02-07-2020
L10onelGoat,1312,873,80,833,16-01-2023,09-08-2021
Olivia2612,1312,48,5,22,03-05-2021,14-04-2021
DIMITRIJP,1312,2430,190,2408,16-01-2023,26-03-2021
Obaka17,1311,133,20,125,16-01-2023,15-09-2020
YukiIshikawa,1311,541,70,441,16-01-2023,29-02-2020
kitaaaaaaaa,1311,52,6,56,01-01-2022,05-06-2017
tadaoito,1311,571,34,567,16-01-2023,16-08-2015
schaho,1311,41,6,37,16-01-2023,16-01-2023
Seho27,1311,65,0,47,16-01-2023,17-08-2022
teppu25,1311,382,25,309,16-01-2023,11-04-2022
wTurok,1311,491,57,416,16-01-2023,09-01-2021
SaikouRyomiya,1310,44,12,20,16-01-2023,21-09-2020
Zaratystra1002,1310,19,1,12,23-01-2022,06-05-2019
SURAJKO,1310,103,11,112,16-01-2023,09-06-2022
AkiraSoe,1310,48,1,51,27-10-2022,31-05-2022
AzukiKaede,1310,48,0,5,27-06-2022,24-04-2022
Takoyaki_Senpai,1310,25,2,11,27-08-2022,11-12-2021
PhoenixJPN,1310,37,4,14,02-04-2022,24-10-2021
MaybeZenitsu,1310,346,21,226,16-01-2023,29-05-2021
Paulzime,1310,93,1,71,22-07-2021,21-05-2021
iloveyour,1310,793,33,744,16-01-2023,03-04-2021
SANG_PENCERAH,1310,228,14,206,02-07-2021,23-03-2021
hToaster,1310,15,0,5,19-04-2021,02-03-2021
Gagsy01,1310,233,20,230,16-01-2023,21-01-2021
izov,1310,537,88,419,09-05-2022,09-01-2021
Miry3,1309,1048,54,782,16-01-2023,10-03-2020
KonyaFujimoto,1309,17,0,3,30-01-2022,06-03-2020
furIko0,1309,633,65,627,16-01-2023,01-11-2019
QuaSins,1309,355,50,461,16-01-2023,01-04-2018
janinecris04,1309,57,2,27,16-01-2023,30-10-2022
mekryzex,1309,455,31,367,16-01-2023,01-09-2022
takamisann,1309,39,7,47,16-01-2023,13-01-2022
okabe0,1309,305,7,306,16-01-2023,30-09-2021
kuroneko6309,1309,316,19,317,16-01-2023,26-12-2020
bytera,1309,528,23,487,16-01-2023,16-12-2020
Memory6,1309,36,2,38,17-11-2021,16-12-2020
